YJコード,品名,成分名,規格,薬価,経過措置期限
7219418A8055,イオプロミド３００注１００ｍＬ「ＢＹＬ」,イオプロミド,６２．３４％１００ｍＬ１瓶,2809,
7219418A9051,イオプロミド３７０注２０ｍＬ「ＢＹＬ」,イオプロミド,７６．８９％２０ｍＬ１瓶,1008,
7219418G1053,イオプロミド３００注シリンジ１００ｍＬ「ＢＹＬ」,イオプロミド,６２．３４％１００ｍＬ１筒,4132,
7219418G2041,イオプロミド３００注シリンジ５０ｍＬ「ＢＹＬ」,イオプロミド,６２．３４％５０ｍＬ１筒,2288,
7219418G3048,イオプロミド３００注シリンジ８０ｍＬ「ＢＹＬ」,イオプロミド,６２．３４％８０ｍＬ１筒,3628,
7219418G4044,イオプロミド３７０注シリンジ５０ｍＬ「ＢＹＬ」,イオプロミド,７６．８９％５０ｍＬ１筒,3126,
7219418G5040,イオプロミド３７０注シリンジ８０ｍＬ「ＢＹＬ」,イオプロミド,７６．８９％８０ｍＬ１筒,4656,
7219418G6047,イオプロミド３７０注シリンジ１００ｍＬ「ＢＹＬ」,イオプロミド,７６．８９％１００ｍＬ１筒,5445,
7219418H1059,イオプロミド３７０注５０ｍＬ「ＢＹＬ」,イオプロミド,７６．８９％５０ｍＬ１瓶,2360,
7219418H2055,イオプロミド３７０注１００ｍＬ「ＢＹＬ」,イオプロミド,７６．８９％１００ｍＬ１瓶,4169,
7219420A1031,ビジパーク２７０注２０ｍＬ,イオジキサノール,５４．９７％２０ｍＬ１瓶,1394,
7219420A2038,ビジパーク２７０注５０ｍＬ,イオジキサノール,５４．９７％５０ｍＬ１瓶,3195,
7219420A3034,ビジパーク２７０注１００ｍＬ,イオジキサノール,５４．９７％１００ｍＬ１瓶,6416,
7219420A4030,ビジパーク３２０注５０ｍＬ,イオジキサノール,６５．１５％５０ｍＬ１瓶,4471,
7219420A5037,ビジパーク３２０注１００ｍＬ,イオジキサノール,６５．１５％１００ｍＬ１瓶,7949,
7223400A1045,ＬＨ－ＲＨ注０．１ｍｇ「ニプロ」,ゴナドレリン酢酸塩,０．１ｍｇ１管,3283,
7223401A1104,ヒルトニン０．５ｍｇ注射液,プロチレリン酒石酸塩水和物,０．５ｍｇ１管,521,
7223401A1112,プロチレリン酒石酸塩注射液０．５ｍｇ「サワイ」,プロチレリン酒石酸塩水和物,０．５ｍｇ１管,361,R9.3.31まで
7223401A1120,プロチレリン酒石酸塩注０．５ｍｇ「ＮＰ」,プロチレリン酒石酸塩水和物,０．５ｍｇ１管,324,
7223401A1147,プロチレリン酒石酸塩注射液０．５ｍｇ「ＳＷ」,プロチレリン酒石酸塩水和物,０．５ｍｇ１管,361,
7223401A2020,ヒルトニン１ｍｇ注射液,プロチレリン酒石酸塩水和物,１ｍｇ１ｍＬ１管,1247,
7223401A2070,プロチレリン酒石酸塩注射液１ｍｇ「サワイ」,プロチレリン酒石酸塩水和物,１ｍｇ１ｍＬ１管,828,
7223401A3026,ヒルトニン２ｍｇ注射液,プロチレリン酒石酸塩水和物,２ｍｇ１ｍＬ１管,2580,
7223401A3093,プロチレリン酒石酸塩注射液２ｍｇ「サワイ」,プロチレリン酒石酸塩水和物,２ｍｇ１ｍＬ１管,1714,R9.3.31まで
7223401A3107,プロチレリン酒石酸塩注２ｍｇ「ＮＰ」,プロチレリン酒石酸塩水和物,２ｍｇ１ｍＬ１管,1714,
7223401A3123,プロチレリン酒石酸塩注射液２ｍｇ「ＳＷ」,プロチレリン酒石酸塩水和物,２ｍｇ１ｍＬ１管,1714,
7223402A1044,ＴＲＨ注０．５ｍｇ「ニプロ」,プロチレリン,０．５ｍｇ１管,3498,
7223403D1045,テリパラチド酢酸塩静注用１００「旭化成」,テリパラチド酢酸塩,１００酢酸テリパラチド単位１瓶,18109,
7223404A2031,アルギニン点滴静注３０ｇ「ＡＹ」,Ｌ－アルギニン塩酸塩,１０％３００ｍＬ１袋,1862,
7223404A2040,アルギニン点滴静注３０ｇ「ＹＤ」,Ｌ－アルギニン塩酸塩,１０％３００ｍＬ１袋,1862,
7223406D1049,ヒトＣＲＨ静注用１００μｇ「ニプロ」,コルチコレリン（ヒト）,１００μｇ１瓶（溶解液付）,15924,
7223407D1027,注射用ＧＨＲＰ科研１００,プラルモレリン塩酸塩,１００μｇ１瓶（溶解液付）,6242,R9.3.31まで
7223407D2023,注射用ＧＨＲＰ科研１００,プラルモレリン塩酸塩,１００μｇ１瓶,6230,
7224400A1034,ジアグノグリーン注射用２５ｍｇ,インドシアニングリーン,２５ｍｇ１瓶（溶解液付）,801,
7225400A1015,インジゴカルミン注射液,インジゴカルミン,０．４％５ｍＬ１管,245,
7225401A1036,パラアミノ馬尿酸ソーダ注射液１０％（ＡＦＰ）,パラアミノ馬尿酸ナトリウム,１０％２０ｍＬ１管,1949,
7225402A1014,フェノールスルホンフタレイン注射液,フェノールスルホンフタレイン,０．６％１．３ｍＬ１管,100,
7225403A2023,イヌリード注,イヌリン,４ｇ４０ｍＬ１瓶,8101,
7229400D1100,グルカゴン注射用１単位「ＩＬＳ」,グルカゴン,１Ｕ．Ｓ．Ｐ．単位１瓶（溶解液付）,2021,
7229401A1035,アンチレクス静注１０ｍｇ,エドロホニウム塩化物,１％１ｍＬ１管,109,
7229402D1036,グルカゴンＧノボ注射用１ｍｇ,グルカゴン（遺伝子組換え）,１ｍｇ１瓶（溶解液付）,2346,R9.3.31まで
7229402D2024,グルカゴンＧノボ注射用１ｍｇ,グルカゴン（遺伝子組換え）,１ｍｇ１瓶,2271,
7290400A1110,診断用アレルゲン皮内エキス「トリイ」エダマメ１：１，０００,診断用アレルゲンエキス,２ｍＬ１瓶,4267,
7290400A1137,診断用アレルゲン皮内エキス「トリイ」大麦１：１，０００,診断用アレルゲンエキス,２ｍＬ１瓶,4267,
7290400A1153,診断用アレルゲン皮内エキス「トリイ」カナムグラ花粉１：１，０００,診断用アレルゲンエキス,２ｍＬ１瓶,4267,
7290400A1188,診断用アレルゲン皮内エキス「トリイ」カモガヤ花粉１：１，０００,診断用アレルゲンエキス,２ｍＬ１瓶,4267,
7290400A1226,診断用アレルゲン皮内エキス「トリイ」クリ１：１，０００,診断用アレルゲンエキス,２ｍＬ１瓶,4267,
7290400A1242,診断用アレルゲン皮内エキス「トリイ」米１：１，０００,診断用アレルゲンエキス,２ｍＬ１瓶,4267,
7290400A1269,診断用アレルゲン皮内エキス「トリイ」スギ花粉１：１，０００,診断用アレルゲンエキス,２ｍＬ１瓶,4267,
7290400A1277,診断用アレルゲン皮内エキス「トリイ」ススキ花粉１：１，０００,診断用アレルゲンエキス,２ｍＬ１瓶,4267,
7290400A1323,診断用アレルゲン皮内エキス「トリイ」トウモロコシ１：１，０００,診断用アレルゲンエキス,２ｍＬ１瓶,4267,
7290400A1366,診断用アレルゲン皮内エキス「トリイ」ヒメガマ花粉１：１，０００,診断用アレルゲンエキス,２ｍＬ１瓶,4267,
7290400A1382,診断用アレルゲン皮内エキス「トリイ」ブタクサ花粉１：１，０００,診断用アレルゲンエキス,２ｍＬ１瓶,4267,
7290401A1026,診断用アレルゲンスクラッチエキス「トリイ」,診断用アレルゲンエキス,１ｍＬ１瓶,8098,
7290401A1034,スクラッチダニアレルゲンエキス「トリイ」１００，０００ＪＡＵ／ｍＬ,診断用ダニアレルゲンエキス,１ｍＬ１瓶,8098,
7290402A2035,フルオレサイト静注５００ｍｇ,フルオレセイン,１０％５ｍＬ１瓶,826,
7290404A2026,レギチーン注射液５ｍｇ,フェントラミンメシル酸塩,０．５％１ｍＬ１瓶,63,
7290407A1031,プロハンス静注５ｍＬ,ガドテリドール,５ｍＬ１瓶,2050,
7290407A2038,プロハンス静注１５ｍＬ,ガドテリドール,１５ｍＬ１瓶,5707,
7290407A3034,プロハンス静注２０ｍＬ,ガドテリドール,２０ｍＬ１瓶,7198,
7290407A4030,プロハンス静注１０ｍＬ,ガドテリドール,１０ｍＬ１瓶,4252,
7290407G1034,プロハンス静注シリンジ１３ｍＬ,ガドテリドール,１３ｍＬ１筒,3757,
7290407G1042,ガドテリドール静注シリンジ１３ｍＬ「ＨＫ」,ガドテリドール,１３ｍＬ１筒,2944,
7290407G2030,プロハンス静注シリンジ１７ｍＬ,ガドテリドール,１７ｍＬ１筒,4260,
7290407G2049,ガドテリドール静注シリンジ１７ｍＬ「ＨＫ」,ガドテリドール,１７ｍＬ１筒,3813,
7290411G1030,マグネスコープ静注３８％シリンジ１０ｍＬ,ガドテル酸メグルミン,３７．６９５％１０ｍＬ１筒,3444,
7290411G1049,ガドテル酸メグルミン静注３８％シリンジ１０ｍＬ「ＧＥ」,ガドテル酸メグルミン,３７．６９５％１０ｍＬ１筒,1969,
7290411G2037,マグネスコープ静注３８％シリンジ１５ｍＬ,ガドテル酸メグルミン,３７．６９５％１５ｍＬ１筒,4537,
7290411G2045,ガドテル酸メグルミン静注３８％シリンジ１５ｍＬ「ＧＥ」,ガドテル酸メグルミン,３７．６９５％１５ｍＬ１筒,2707,
7290411G3033,マグネスコープ静注３８％シリンジ２０ｍＬ,ガドテル酸メグルミン,３７．６９５％２０ｍＬ１筒,6362,
7290411G3041,ガドテル酸メグルミン静注３８％シリンジ２０ｍＬ「ＧＥ」,ガドテル酸メグルミン,３７．６９５％２０ｍＬ１筒,3280,
7290411G4021,マグネスコープ静注３８％シリンジ１１ｍＬ,ガドテル酸メグルミン,３７．６９５％１１ｍＬ１筒,3474,
7290411G4030,ガドテル酸メグルミン静注３８％シリンジ１１ｍＬ「ＧＥ」,ガドテル酸メグルミン,３７．６９５％１１ｍＬ１筒,2230,
7290411G5028,マグネスコープ静注３８％シリンジ１３ｍＬ,ガドテル酸メグルミン,３７．６９５％１３ｍＬ１筒,4177,
7290411G5036,ガドテル酸メグルミン静注３８％シリンジ１３ｍＬ「ＧＥ」,ガドテル酸メグルミン,３７．６９５％１３ｍＬ１筒,2407,
7290412F1021,オフサグリーン静注用２５ｍｇ,インドシアニングリーン,２５ｍｇ１瓶（溶解液付）,1988,
7290413A1029,リゾビスト注,フェルカルボトラン,４４．６ｍｇ１．６ｍＬ１瓶,13505,R9.3.31まで
7290414D1038,ソナゾイド注射用１６μＬ,ペルフルブタン,１瓶（溶解液付）,7829,
7290415G1020,ＥＯＢ・プリモビスト注シリンジ,ガドキセト酸ナトリウム,１８．１４３％５ｍＬ１筒,7988,
7290415G2027,ＥＯＢ・プリモビスト注シリンジ,ガドキセト酸ナトリウム,１８．１４３％１０ｍＬ１筒,11729,
7290416A1022,ガドビスト静注１．０ｍｏｌ／Ｌ　２ｍＬ,ガドブトロール,６０．４７％２ｍＬ１瓶,1884,
7290416G1025,ガドビスト静注１．０ｍｏｌ／Ｌシリンジ５ｍＬ,ガドブトロール,６０．４７％５ｍＬ１筒,4108,
7290416G2021,ガドビスト静注１．０ｍｏｌ／Ｌシリンジ７．５ｍＬ,ガドブトロール,６０．４７％７．５ｍＬ１筒,5915,
7290416G3028,ガドビスト静注１．０ｍｏｌ／Ｌシリンジ１０ｍＬ,ガドブトロール,６０．４７％１０ｍＬ１筒,7795,
7290417A1027,アレルゲンスクラッチエキス陽性対照液「トリイ」ヒスタミン二塩酸塩,ヒスタミン二塩酸塩,２ｍＬ１瓶,7913,
7290418D1028,ロカメッツキット,ガリウム（６８Ｇａ）ゴゼトチド,１回分,185947,
7290419A1026,アムベルビスト静注２ｍＬ,ガドクアトラン水和物,２５．７９％２ｍＬ１瓶,2261,
7290419G1029,アムベルビスト静注シリンジ５ｍＬ,ガドクアトラン水和物,２５．７９％５ｍＬ１筒,4930,
7290419G2025,アムベルビスト静注シリンジ７．５ｍＬ,ガドクアトラン水和物,２５．７９％７．５ｍＬ１筒,7098,
7290419G3021,アムベルビスト静注シリンジ１０ｍＬ,ガドクアトラン水和物,２５．７９％１０ｍＬ１筒,9193,
7990401A1040,ミリプラ用懸濁用液４ｍＬ,ヨード化ケシ油脂肪酸エチルエステル,４ｍＬ１管,430,
7990402A1029,アデノスキャン注６０ｍｇ,アデノシン,６０ｍｇ２０ｍＬ１瓶,6336,
7990402G1021,アデノシン負荷用静注６０ｍｇシリンジ「ＦＲＩ」,アデノシン,６０ｍｇ２０ｍＬ１筒,4806,
7990403E1025,タイロゲン筋注用０．９ｍｇ,ヒトチロトロピンアルファ（遺伝子組換え）,０．９ｍｇ１瓶,67330,
7990500A1036,ミオテクター冠血管注,塩化ナトリウム・塩化カリウム配合剤,１瓶１管１組,1244,
8114400A1010,アヘンアルカロイド塩酸塩注射液,アヘンアルカロイド塩酸塩,２％１ｍＬ１管,279,
8114401A1015,モルヒネ塩酸塩注射液,モルヒネ塩酸塩水和物,１％１ｍＬ１管,305,
8114401A2011,モルヒネ塩酸塩注射液,モルヒネ塩酸塩水和物,１％５ｍＬ１管,1313,
8114401A2119,モルヒネ塩酸塩注射液５０ｍｇ「シオノギ」,モルヒネ塩酸塩水和物,１％５ｍＬ１管,1371,
8114401A2127,モルヒネ塩酸塩注射液５０ｍｇ「第一三共」,モルヒネ塩酸塩水和物,１％５ｍＬ１管,1371,
8114401A2135,モルヒネ塩酸塩注射液５０ｍｇ「タケダ」,モルヒネ塩酸塩水和物,１％５ｍＬ１管,1371,
8114401A3018,モルヒネ塩酸塩注射液,モルヒネ塩酸塩水和物,４％５ｍＬ１管,4717,
8114401A3085,モルヒネ塩酸塩注射液２００ｍｇ「第一三共」,モルヒネ塩酸塩水和物,４％５ｍＬ１管,4744,
8114401A3093,モルヒネ塩酸塩注射液２００ｍｇ「シオノギ」,モルヒネ塩酸塩水和物,４％５ｍＬ１管,5065,
8114401A3107,モルヒネ塩酸塩注射液２００ｍｇ「タケダ」,モルヒネ塩酸塩水和物,４％５ｍＬ１管,5065,
8114401A3123,モルヒネ塩酸塩注射液２００ｍｇ「テルモ」,モルヒネ塩酸塩水和物,４％５ｍＬ１管,5065,
8114402G1047,モルヒネ塩酸塩注１００ｍｇシリンジ「テルモ」,モルヒネ塩酸塩水和物,１％１０ｍＬ１筒,2576,
8119400A1025,オキファスト注１０ｍｇ,オキシコドン塩酸塩水和物,１％１ｍＬ１管,271,
